id,applicant,type,typeDescription,applicationNumber,academicPeriod,academicPeriodDescription,admissionPopulation,admissionPopulationDescription,USFadmissionPopulationDescription,residencyType,residencyTypeDescription,academicLoad,academicLoadDescription,appliedOn,submitted_application,admittedOn,admittedDateUSF,admittedUSF,meltUSF,applicationStatus,applicationStatusDescription,applicationStatusDate,LEVEL,levelDescription,COLLEGE_CODE,COLLEGE_DESC,USF_COLLEGE_NAME,DEGREE_CODE,DEGREE_DESC,MAJOR_CODE,MAJOR_DESC,CAMPUS_CODE,CAMPUS_DESC,date_deposited,Deposited
d5d77e59-b090-461f-8606-96f30361b31a,3800828,,Early Action,3150956,202540,Fall 40,D,Doctoral,,R,Resident Alien,P,partTime,1/14/24,,3/12/24,,FALSE,,I,Inquiry,1/14/24,D,Doctoral,BU,School of Business,School of Business,EDD,Doctor of Education,FIN,Finance,ONLINE,Online,,FALSE
b639cd52-9725-4f56-bc05-ae6215813d00,3683084,,Rolling Admission,2616222,202540,Fall 40,D,Doctoral,,I,Non Resident Alien,F,fullTime,3/15/24,,5/21/24,,FALSE,,C,Complete ready for review,3/15/24,D,Doctoral,NS,School of Nursing,School of Nursing,MD,Doctor of Medicine,HCA,Health Care Administration,ONLINE,Online,,FALSE
fab62245-eb45-4fcb-b05d-aef2d5fa2f1c,3784674,,Early Decision II,4252442,202440,Fall 40,UG,Graduate,,I,Non Resident Alien,F,fullTime,9/14/24,,11/20/24,,FALSE,,C,Complete ready for review,9/14/24,UG,Graduate,ED,School of Education,School of Education,BS,Bachelor of Science,TSOL,Teach Engl/Speakers Other Lang,ONLINE,Online,1/1/25,FALSE
09b66d4c-7b8f-4840-b2cb-6b371151dfc4,3233348,,Regular Decision,7085529,202440,Fall 40,GR,Graduate,,D,U.S Citizen,P,partTime,10/4/24,,1/22/25,,FALSE,,C,Complete ready for review,10/4/24,GR,Graduate,AR,School of Architecture,School of Architecture,MPH,Master of Public Health,GEN,General Studies,ONLINE,Online,2/7/25,FALSE
1104a5f9-c4f5-489a-a2bd-ec360cec5063,3307538,,Early Action,5861604,202440,Fall 40,D,Doctoral,,D,U.S Citizen,P,partTime,9/18/24,,11/26/24,,FALSE,,C,Complete ready for review,9/18/24,D,Doctoral,LW,School of Law,School of Law,JD,Juris Doctor,LAW,Law,ONLINE,Online,12/31/24,FALSE
5c791bd5-fc94-453f-8177-a552e2635238,3437997,,Early Decision II,4828597,202540,Fall 40,D,Doctoral,,R,Resident Alien,F,fullTime,2/16/24,,4/7/24,,FALSE,,C,Complete ready for review,2/16/24,D,Doctoral,LA,College of Arts and Sci (Arts),College of Arts and Sci (Arts),PHD,Doctor of Philosophy,ECN,Economics,MAIN,Main Campus,5/19/24,FALSE
395339f1-7335-41c7-9729-956e63597b85,3135478,,Early Decision II,5773282,202440,Fall 40,D,Doctoral,,R,Resident Alien,F,fullTime,8/12/24,,11/9/24,,FALSE,,C,Complete ready for review,8/12/24,D,Doctoral,LW,School of Law,School of Law,JD,Juris Doctor,LAW,Law,ONLINE,Online,12/1/24,FALSE
3099877c-d036-4c56-beb9-14983c2e4c95,3379878,,Rolling Admission,4659771,202540,Fall 40,UG,Graduate,,R,Resident Alien,F,fullTime,2/15/24,,5/20/24,,FALSE,,C,Complete ready for review,2/15/24,UG,Graduate,NS,School of Nursing,School of Nursing,BA,Bachelor of Arts,HCA,Health Care Administration,HYBRID,Hybrid,6/19/24,FALSE
454a6272-cb5a-4a3d-bcd1-fb4ad4580b05,3935617,,Early Decision II,3997120,202440,Fall 40,D,Doctoral,,R,Resident Alien,F,fullTime,9/19/24,,11/11/24,,FALSE,,C,Complete ready for review,9/19/24,D,Doctoral,BU,School of Business,School of Business,PHD,Doctor of Philosophy,ACC,Accounting,ONLINE,Online,11/17/24,FALSE
7e4d414f-893b-455d-9b6a-daa8946a1c5b,3061853,,Early Decision II,4652930,202440,Fall 40,D,Doctoral,,D,U.S Citizen,F,fullTime,8/19/24,,10/19/24,,FALSE,,C,Complete ready for review,8/19/24,D,Doctoral,LA,College of Arts and Sci (Arts),College of Arts and Sci (Arts),MD,Doctor of Medicine,PHIL,Philosophy,HYBRID,Hybrid,,FALSE
991e39c4-8979-484d-828d-1ed4d4724f83,3466676,,Early Decision I,7654009,202540,Fall 40,GR,Graduate,,I,Non Resident Alien,P,partTime,2/21/24,,4/13/24,,FALSE,,C,Complete ready for review,2/21/24,GR,Graduate,NS,School of Nursing,School of Nursing,MFA,Master of Fine Arts,NUR,Nursing,MAIN,Main Campus,4/17/24,FALSE
a9021631-076b-42bd-a619-49e2aac2a76e,3689742,,Regular Decision,9330738,202440,Fall 40,GR,Graduate,,R,Resident Alien,P,partTime,8/31/24,,,,FALSE,,C,Complete ready for review,8/31/24,GR,Graduate,NS,School of Nursing,School of Nursing,MPH,Master of Public Health,NUR,Nursing,MAIN,Main Campus,,FALSE
9753895e-a354-4be9-8bfa-da09a06cd0c8,3250998,,Early Action,7378867,202540,Fall 40,D,Doctoral,,D,U.S Citizen,P,partTime,1/1/24,,2/28/24,,FALSE,,C,Complete ready for review,1/1/24,D,Doctoral,NS,School of Nursing,School of Nursing,EDD,Doctor of Education,MPH,Public Health,MAIN,Main Campus,3/24/24,FALSE
5ce95a68-691e-4409-bc51-f5ac8d1c1f6b,3880620,,Early Decision I,9390141,202540,Fall 40,D,Doctoral,,I,Non Resident Alien,P,partTime,1/2/24,,,,FALSE,,C,Complete ready for review,1/2/24,D,Doctoral,AR,School of Architecture,School of Architecture,MD,Doctor of Medicine,GEN,General Studies,HYBRID,Hybrid,,FALSE
47893d82-7a0a-495c-86f8-45034bb4f1af,3354969,,Rolling Admission,7276671,202540,Fall 40,D,Doctoral,,D,U.S Citizen,F,fullTime,2/18/24,,5/5/24,,FALSE,,C,Complete ready for review,2/18/24,D,Doctoral,LW,School of Law,School of Law,JD,Juris Doctor,LAW,Law,ONLINE,Online,,FALSE
79e9a3b3-e0ec-4eac-9109-14b333cb6f1a,3216291,,Early Decision II,5992352,202440,Fall 40,UG,Graduate,,D,U.S Citizen,P,partTime,9/5/24,,11/17/24,,FALSE,,C,Complete ready for review,9/5/24,UG,Graduate,NS,School of Nursing,School of Nursing,BArch,Bachelor of Architecture,MPH,Public Health,HYBRID,Hybrid,,FALSE
fa56d77b-e36e-48c5-adb4-560314dfcd4f,3110268,,Rolling Admission,4971570,202540,Fall 40,D,Doctoral,,R,Resident Alien,F,fullTime,4/27/24,,6/29/24,,FALSE,,C,Complete ready for review,4/27/24,D,Doctoral,ED,School of Education,School of Education,MD,Doctor of Medicine,L&I,Learning and Instruction,MAIN,Main Campus,7/11/24,FALSE
a9ba18ed-5d19-43c3-8866-2a7005552a0a,3928156,,Early Action,3411607,202440,Fall 40,UG,Graduate,,R,Resident Alien,F,fullTime,9/1/24,,,,FALSE,,C,Complete ready for review,9/1/24,UG,Graduate,EN,School of Engineering,School of Engineering,BArch,Bachelor of Architecture,ELEC,Electrical Engineering,HYBRID,Hybrid,,FALSE
490da39a-b1a7-4728-b0be-00a3791dbac0,3328599,,Regular Decision,7382514,202440,Fall 40,D,Doctoral,,D,U.S Citizen,P,partTime,10/2/24,,,,FALSE,,C,Complete ready for review,10/2/24,D,Doctoral,BU,School of Business,School of Business,MD,Doctor of Medicine,ACC,Accounting,MAIN,Main Campus,,FALSE
df4c1b37-6e54-4f34-92cc-b2ce22c4b735,3355617,,Rolling Admission,5971138,202540,Fall 40,D,Doctoral,,I,Non Resident Alien,F,fullTime,2/9/24,,,,FALSE,,C,Complete ready for review,2/9/24,D,Doctoral,NS,School of Nursing,School of Nursing,JD,Juris Doctor,HCA,Health Care Administration,MAIN,Main Campus,,FALSE
1591d24d-4ebb-456f-adf7-e2a72abbfc5c,3996827,,Rolling Admission,4002829,202440,Fall 40,D,Doctoral,,D,U.S Citizen,F,fullTime,9/18/24,,12/1/24,,FALSE,,C,Complete ready for review,9/18/24,D,Doctoral,LW,School of Law,School of Law,JD,Juris Doctor,LAW,Law,ONLINE,Online,12/2/24,FALSE
3410d720-9e6e-44df-9db2-65336aad5e13,3254320,,Regular Decision,2143737,202440,Fall 40,GR,Graduate,,R,Resident Alien,P,partTime,10/29/24,,1/22/25,,FALSE,,C,Complete ready for review,10/29/24,GR,Graduate,NS,School of Nursing,School of Nursing,MBA,Master of Business Administration,HCA,Health Care Administration,HYBRID,Hybrid,2/24/25,FALSE
adf9d342-6d0c-497c-a559-d8bedbcb830c,3020538,,Regular Decision,3893081,202540,Fall 40,D,Doctoral,,D,U.S Citizen,F,fullTime,3/3/24,,5/2/24,,FALSE,,C,Complete ready for review,3/3/24,D,Doctoral,LA,College of Arts and Sci (Arts),College of Arts and Sci (Arts),EDD,Doctor of Education,ECN,Economics,ONLINE,Online,5/18/24,FALSE
a06dd39d-f78e-4369-a114-3c9ca0f95726,3625645,,Early Decision II,4583300,202440,Fall 40,D,Doctoral,,I,Non Resident Alien,P,partTime,8/15/24,,,,FALSE,,C,Complete ready for review,8/15/24,D,Doctoral,SC,College of Arts and Sci (Sci),College of Arts and Sci (Sci),MD,Doctor of Medicine,CS,Computer Science,HYBRID,Hybrid,,FALSE
22b68240-fa58-4a33-8a01-fd8750eae644,3070650,,Early Action,4204926,202540,Fall 40,D,Doctoral,,I,Non Resident Alien,P,partTime,1/17/24,,4/6/24,,FALSE,,C,Complete ready for review,1/17/24,D,Doctoral,SC,College of Arts and Sci (Sci),College of Arts and Sci (Sci),PHD,Doctor of Philosophy,MATH,Mathematics,MAIN,Main Campus,,FALSE
e7e40bdf-c5b0-499a-855d-a7d36be31e4e,3800828,,Rolling Admission,8928031,202540,Fall 40,GR,Graduate,,R,Resident Alien,F,fullTime,2/6/24,,,,FALSE,,C,Complete ready for review,2/6/24,GR,Graduate,SC,College of Arts and Sci (Sci),College of Arts and Sci (Sci),MA,Master of Arts,PHYS,Physics,MAIN,Main Campus,,FALSE
dedce108-b20f-43c9-ad0b-686a19a679e5,3683084,,Regular Decision,5626627,202540,Fall 40,UG,Graduate,,R,Resident Alien,F,fullTime,3/18/24,,,,TRUE,,D,Decision Made,,UG,Graduate,EN,School of Engineering,School of Engineering,BBA,Bachelor of Business Administration,CS,Computer Science Engineering,ONLINE,Online,,FALSE
3a85b096-c898-4dab-a4a7-3735bedfad5f,3216291,,Regular Decision,4846328,202540,Fall 40,GR,Graduate,,D,U.S Citizen,F,fullTime,2/27/24,,,,TRUE,,D,Decision Made,,GR,Graduate,EN,School of Engineering,School of Engineering,MPH,Master of Public Health,ELEC,Electrical Engineering,ONLINE,Online,,FALSE
e147e6b4-4393-4b35-80f0-66581512b6eb,3935617,,Early Action,6670264,202540,Fall 40,UG,Graduate,,D,U.S Citizen,F,fullTime,2/26/24,,,,TRUE,,D,Decision Made,,UG,Graduate,BU,School of Business,School of Business,BFA,Bachelor of Fine Arts,MGT,Management,MAIN,Main Campus,,FALSE
5094e9c1-d6c0-455f-90c3-f8612cf2a5ec,3135478,,Early Decision II,7962000,202540,Fall 40,UG,Graduate,,I,Non Resident Alien,F,fullTime,2/5/24,,,,TRUE,,D,Decision Made,,UG,Graduate,ED,School of Education,School of Education,BS,Bachelor of Science,CPSY,Counseling Psychology,HYBRID,Hybrid,,FALSE
cf74602f-cc93-420e-9e50-9a9293e1f714,3784674,,Regular Decision,3352304,202440,Fall 40,D,Doctoral,,D,U.S Citizen,P,partTime,11/12/24,,1/31/25,,TRUE,,D,Decision Made,1/31/25,D,Doctoral,AR,School of Architecture,School of Architecture,PHD,Doctor of Philosophy,GEN,General Studies,ONLINE,Online,,FALSE
a49323cc-4350-4439-a7ab-fc5afb088828,3466676,,Early Action,9517195,202440,Fall 40,GR,Graduate,,D,U.S Citizen,F,fullTime,9/25/24,,12/29/24,,TRUE,,D,Decision Made,12/29/24,GR,Graduate,BU,School of Business,School of Business,MFA,Master of Fine Arts,ACC,Accounting,HYBRID,Hybrid,,FALSE
977e6829-e7a4-4b45-83b5-1abf9f9d1db5,3254320,,Early Decision I,1260914,202440,Fall 40,D,Doctoral,,I,Non Resident Alien,F,fullTime,8/13/24,,9/30/24,,TRUE,,D,Decision Made,9/30/24,D,Doctoral,LW,School of Law,School of Law,JD,Juris Doctor,LAW,Law,HYBRID,Hybrid,,FALSE
a0ea64a5-85eb-430a-8c4d-c39f069d82e1,3233348,,Early Action,5427082,202440,Fall 40,D,Doctoral,,R,Resident Alien,F,fullTime,8/15/24,,10/6/24,,TRUE,,D,Decision Made,10/6/24,D,Doctoral,LW,School of Law,School of Law,JD,Juris Doctor,LAW,Law,HYBRID,Hybrid,,FALSE
d1dea073-0c20-4d9f-bfdd-28e00b024050,3625645,,Early Action,8996224,202540,Fall 40,UG,Graduate,,I,Non Resident Alien,F,fullTime,2/19/24,,,,TRUE,,D,Decision Made,,UG,Graduate,AR,School of Architecture,School of Architecture,BBA,Bachelor of Business Administration,GEN,General Studies,HYBRID,Hybrid,,FALSE
38c95cef-99a1-4a43-b27a-38f98fa27731,3020538,,Early Decision II,5039888,202440,Fall 40,UG,Graduate,,D,U.S Citizen,F,fullTime,9/20/24,,12/28/24,,TRUE,,D,Decision Made,12/28/24,UG,Graduate,NS,School of Nursing,School of Nursing,BS,Bachelor of Science,NUR,Nursing,HYBRID,Hybrid,12/29/24,FALSE
0c2b4024-c1f8-40ea-b535-c624884cf773,3250998,,Early Decision I,6250575,202540,Fall 40,D,Doctoral,,I,Non Resident Alien,P,partTime,1/3/24,,3/7/24,,TRUE,,D,Decision Made,3/7/24,D,Doctoral,LW,School of Law,School of Law,JD,Juris Doctor,LAW,Law,ONLINE,Online,,FALSE
f53b74ad-e9d8-43be-9f77-3191ae9fcebd,3307538,,Early Decision II,8796061,202540,Fall 40,D,Doctoral,,R,Resident Alien,F,fullTime,1/28/24,,,,TRUE,,D,Decision Made,,D,Doctoral,BU,School of Business,School of Business,EDD,Doctor of Education,MGT,Management,MAIN,Main Campus,,FALSE
d08941da-8941-4521-a469-00331f43ecdc,3800828,,Rolling Admission,4109764,202540,Fall 40,D,Doctoral,,R,Resident Alien,F,fullTime,2/20/24,,4/19/24,,TRUE,,D,Decision Made,4/19/24,D,Doctoral,EN,School of Engineering,School of Engineering,JD,Juris Doctor,CHEM,Chemical Engineering,MAIN,Main Campus,5/3/24,FALSE
969e72e2-9b36-4381-af19-98cf98bb3c39,3354969,,Early Decision II,3699857,202440,Fall 40,UG,Graduate,,I,Non Resident Alien,P,partTime,9/28/24,,1/16/25,,TRUE,,D,Decision Made,1/16/25,UG,Graduate,AR,School of Architecture,School of Architecture,BArch,Bachelor of Architecture,GEN,General Studies,MAIN,Main Campus,2/14/25,FALSE
b97e3cf9-f19e-4de4-9656-bdda42d1df71,3437997,,Rolling Admission,5822215,202540,Fall 40,UG,Graduate,,R,Resident Alien,F,fullTime,4/14/24,,,,TRUE,,D,Decision Made,,UG,Graduate,BU,School of Business,School of Business,BBA,Bachelor of Business Administration,MKT,Marketing,MAIN,Main Campus,,FALSE
ebbf0ce5-ec96-45e2-81ad-e03e7440dd8c,3683084,,Rolling Admission,8149723,202540,Fall 40,D,Doctoral,,R,Resident Alien,P,partTime,2/12/24,,4/23/24,,TRUE,,D,Decision Made,4/23/24,D,Doctoral,LW,School of Law,School of Law,JD,Juris Doctor,LAW,Law,HYBRID,Hybrid,6/3/24,TRUE
0bb439a8-f005-4cde-9df1-3cb304440ccc,3216291,,Early Action,2833028,202440,Fall 40,UG,Graduate,,I,Non Resident Alien,P,partTime,9/10/24,,10/15/24,,TRUE,,D,Decision Made,10/15/24,UG,Graduate,ED,School of Education,School of Education,BS,Bachelor of Science,IME,Intl and Multicultural Educ.,HYBRID,Hybrid,11/11/24,TRUE
c1420305-ffe2-4d2d-87af-4c8bd0c5ed19,3935617,,Early Decision I,7768219,202540,Fall 40,GR,Graduate,,I,Non Resident Alien,F,fullTime,1/20/24,,4/20/24,,TRUE,,D,Decision Made,4/20/24,GR,Graduate,EN,School of Engineering,School of Engineering,MPH,Master of Public Health,ELEC,Electrical Engineering,HYBRID,Hybrid,5/6/24,TRUE
d91fefc7-cdcb-4fb7-bef3-9c56e3312947,3466676,,Early Decision I,9436577,202540,Fall 40,GR,Graduate,,R,Resident Alien,P,partTime,1/6/24,,,,TRUE,,D,Decision Made,,GR,Graduate,AR,School of Architecture,School of Architecture,MA,Master of Arts,GEN,General Studies,HYBRID,Hybrid,,TRUE
8a53efc9-c723-46b9-86b9-f6305ec44659,3020538,,Early Decision II,4388934,202440,Fall 40,GR,Graduate,,I,Non Resident Alien,P,partTime,9/13/24,,12/24/24,,TRUE,,D,Decision Made,12/24/24,GR,Graduate,EN,School of Engineering,School of Engineering,MBA,Master of Business Administration,CS,Computer Science Engineering,ONLINE,Online,12/25/24,TRUE
88bac94c-96d5-4c32-9b99-deff23e5246c,3250998,,Regular Decision,9207482,202440,Fall 40,GR,Graduate,,I,Non Resident Alien,P,partTime,11/17/24,,1/14/25,,TRUE,,D,Decision Made,1/14/25,GR,Graduate,EN,School of Engineering,School of Engineering,MS,Master of Science,CIV,Civil Engineering,HYBRID,Hybrid,2/27/25,TRUE
16876217-6aa4-4a2e-9bfc-5726c63773db,3307538,,Early Decision II,9427747,202540,Fall 40,UG,Graduate,,I,Non Resident Alien,F,fullTime,2/3/24,,5/20/24,,TRUE,,D,Decision Made,5/20/24,UG,Graduate,NS,School of Nursing,School of Nursing,BBA,Bachelor of Business Administration,HCA,Health Care Administration,HYBRID,Hybrid,7/3/24,TRUE
b142b121-41b1-4460-9a76-bd307507a0ce,3800828,,Early Decision II,6659048,202440,Fall 40,GR,Graduate,,R,Resident Alien,F,fullTime,9/28/24,,12/1/24,,TRUE,,D,Decision Made,12/1/24,GR,Graduate,BU,School of Business,School of Business,MA,Master of Arts,FIN,Finance,HYBRID,Hybrid,12/20/24,TRUE
ed3259ea-bd30-4130-a441-368e2923562e,3437997,,Early Action,7449552,202440,Fall 40,D,Doctoral,,R,Resident Alien,P,partTime,8/30/24,,,,TRUE,,D,Decision Made,,D,Doctoral,SC,College of Arts and Sci (Sci),College of Arts and Sci (Sci),PHD,Doctor of Philosophy,MATH,Mathematics,HYBRID,Hybrid,,TRUE
7647dbc6-507e-4923-828a-a1e166977d43,3216291,,Early Decision I,6393357,202540,Fall 40,UG,Graduate,,D,U.S Citizen,P,partTime,1/15/24,,4/3/24,,TRUE,,D,Decision Made,4/3/24,UG,Graduate,ED,School of Education,School of Education,BBA,Bachelor of Business Administration,EDU,Education,MAIN,Main Campus,,TRUE
afb53002-4dea-46a3-8695-9c692cdf4fca,3935617,,Early Decision I,6533299,202440,Fall 40,GR,Graduate,,R,Resident Alien,F,fullTime,9/8/24,,11/6/24,,TRUE,,D,Decision Made,11/6/24,GR,Graduate,BU,School of Business,School of Business,MBA,Master of Business Administration,FIN,Finance,ONLINE,Online,12/2/24,TRUE
6557ae3d-afa7-4709-a667-2759e2f4e6da,3466676,,Early Action,8071920,202440,Fall 40,D,Doctoral,,R,Resident Alien,F,fullTime,9/25/24,,12/31/24,,TRUE,,D,Decision Made,12/31/24,D,Doctoral,BU,School of Business,School of Business,MD,Doctor of Medicine,MKT,Marketing,MAIN,Main Campus,,TRUE
7a13e3bb-be96-4b37-9010-7e4184a21bf5,3020538,,Rolling Admission,1037006,202540,Fall 40,UG,Graduate,,D,U.S Citizen,P,partTime,2/7/24,,3/28/24,,TRUE,,D,Decision Made,3/28/24,UG,Graduate,NS,School of Nursing,School of Nursing,BA,Bachelor of Arts,MPH,Public Health,ONLINE,Online,4/27/24,TRUE
aae1e3ac-7867-4bee-8fa2-23d6dad4e304,3250998,,Rolling Admission,5941327,202540,Fall 40,GR,Graduate,,R,Resident Alien,P,partTime,3/9/24,,4/13/24,,TRUE,,D,Decision Made,4/13/24,GR,Graduate,NS,School of Nursing,School of Nursing,MA,Master of Arts,NUR,Nursing,MAIN,Main Campus,5/26/24,TRUE
74acc0d0-f1f6-466f-9c60-da0d8adc1891,3307538,,Early Decision I,5663935,202540,Fall 40,GR,Graduate,,I,Non Resident Alien,P,partTime,1/3/24,,3/30/24,,TRUE,,D,Decision Made,3/30/24,GR,Graduate,BU,School of Business,School of Business,MBA,Master of Business Administration,ENT,Entrepreneurship,ONLINE,Online,,TRUE
cee39088-1143-4228-9c68-aeed9630b68e,3800828,,Regular Decision,6611693,202540,Fall 40,D,Doctoral,,R,Resident Alien,P,partTime,3/21/24,,6/1/24,,TRUE,,D,Decision Made,6/1/24,D,Doctoral,AR,School of Architecture,School of Architecture,EDD,Doctor of Education,GEN,General Studies,MAIN,Main Campus,7/1/24,TRUE
dd50a085-5592-45ec-869a-69fce2604044,3437997,,Early Decision I,3908787,202440,Fall 40,GR,Graduate,,I,Non Resident Alien,F,fullTime,8/15/24,,11/6/24,,TRUE,,D,Decision Made,11/6/24,GR,Graduate,SC,College of Arts and Sci (Sci),College of Arts and Sci (Sci),MS,Master of Science,BIO,Biology,HYBRID,Hybrid,,TRUE
